INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2001010001','2001010001',TO_DATE('2020-01-02', 'YYYY-MM-DD'),TO_DATE('2020-01-09', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006100001','2002010004',TO_DATE('2020-06-14', 'YYYY-MM-DD'),TO_DATE('2020-06-16', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006100002','2001070015',TO_DATE('2020-06-14', 'YYYY-MM-DD'),TO_DATE('2020-06-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006100003','2002010022',TO_DATE('2020-06-12', 'YYYY-MM-DD'),TO_DATE('2020-06-17', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006100004','2001050001',TO_DATE('2020-06-11', 'YYYY-MM-DD'),TO_DATE('2020-06-14', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006100005','2002010007',TO_DATE('2020-06-14', 'YYYY-MM-DD'),TO_DATE('2020-06-16', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006100006','2002040002',TO_DATE('2020-06-12', 'YYYY-MM-DD'),TO_DATE('2020-06-14', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006100007','2001010001',TO_DATE('2020-06-13', 'YYYY-MM-DD'),TO_DATE('2020-06-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006100008','2001010004',TO_DATE('2020-06-14', 'YYYY-MM-DD'),TO_DATE('2020-06-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006100009','2001070014',TO_DATE('2020-06-10', 'YYYY-MM-DD'),TO_DATE('2020-06-16', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006130001','2001100006',TO_DATE('2020-06-13', 'YYYY-MM-DD'),TO_DATE('2020-06-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006130002','2001020005',TO_DATE('2020-06-16', 'YYYY-MM-DD'),TO_DATE('2020-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006150001','2001180003',TO_DATE('2020-06-16', 'YYYY-MM-DD'),TO_DATE('2020-06-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006150002','2001020001',TO_DATE('2020-06-19', 'YYYY-MM-DD'),TO_DATE('2020-06-26', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006150003','2001180003',TO_DATE('2020-06-16', 'YYYY-MM-DD'),TO_DATE('2020-06-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006150004','2001020003',TO_DATE('2020-06-16', 'YYYY-MM-DD'),TO_DATE('2020-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006150005','2001100002',TO_DATE('2020-06-15', 'YYYY-MM-DD'),TO_DATE('2020-06-19', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006150006','2001020006',TO_DATE('2020-06-19', 'YYYY-MM-DD'),TO_DATE('2020-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006150007','2001160005',TO_DATE('2020-06-17', 'YYYY-MM-DD'),TO_DATE('2020-06-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006150008','2001100001',TO_DATE('2020-06-16', 'YYYY-MM-DD'),TO_DATE('2020-06-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006160001','2001160004',TO_DATE('2020-06-19', 'YYYY-MM-DD'),TO_DATE('2020-06-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006160002','2001020003',TO_DATE('2020-06-18', 'YYYY-MM-DD'),TO_DATE('2020-06-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006160003','2002040001',TO_DATE('2020-06-18', 'YYYY-MM-DD'),TO_DATE('2020-06-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006180001','2002010016',TO_DATE('2020-06-18', 'YYYY-MM-DD'),TO_DATE('2020-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006180002','2001070014',TO_DATE('2020-06-22', 'YYYY-MM-DD'),TO_DATE('2020-06-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006180003','2001160005',TO_DATE('2020-06-20', 'YYYY-MM-DD'),TO_DATE('2020-06-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006190001','2001120002',TO_DATE('2020-06-22', 'YYYY-MM-DD'),TO_DATE('2020-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006190002','2002010004',TO_DATE('2020-06-19', 'YYYY-MM-DD'),TO_DATE('2020-06-26', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006190003','2001120001',TO_DATE('2020-06-19', 'YYYY-MM-DD'),TO_DATE('2020-06-26', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006190004','2001180003',TO_DATE('2020-06-22', 'YYYY-MM-DD'),TO_DATE('2020-06-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006190005','2001070010',TO_DATE('2020-06-23', 'YYYY-MM-DD'),TO_DATE('2020-06-26', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006190006','2001220002',TO_DATE('2020-06-19', 'YYYY-MM-DD'),TO_DATE('2020-06-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006190007','2001180004',TO_DATE('2020-06-19', 'YYYY-MM-DD'),TO_DATE('2020-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006190008','2001100006',TO_DATE('2020-06-20', 'YYYY-MM-DD'),TO_DATE('2020-06-26', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006190009','2002010012',TO_DATE('2020-06-19', 'YYYY-MM-DD'),TO_DATE('2020-06-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2006190010','2001020002',TO_DATE('2020-06-22', 'YYYY-MM-DD'),TO_DATE('2020-06-29', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007010001','2001160002',TO_DATE('2020-07-01', 'YYYY-MM-DD'),TO_DATE('2020-07-03', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007010002','2001010002',TO_DATE('2020-07-03', 'YYYY-MM-DD'),TO_DATE('2020-07-09', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007010003','2001220009',TO_DATE('2020-07-02', 'YYYY-MM-DD'),TO_DATE('2020-07-05', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007010004','2001200001',TO_DATE('2020-07-05', 'YYYY-MM-DD'),TO_DATE('2020-07-12', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007010005','2001070014',TO_DATE('2020-07-05', 'YYYY-MM-DD'),TO_DATE('2020-07-07', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007040001','2002010003',TO_DATE('2020-07-07', 'YYYY-MM-DD'),TO_DATE('2020-07-09', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007050001','2001100008',TO_DATE('2020-07-09', 'YYYY-MM-DD'),TO_DATE('2020-07-14', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007050002','2002010018',TO_DATE('2020-07-08', 'YYYY-MM-DD'),TO_DATE('2020-07-12', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007050003','2001070002',TO_DATE('2020-07-09', 'YYYY-MM-DD'),TO_DATE('2020-07-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007050004','2002010010',TO_DATE('2020-07-09', 'YYYY-MM-DD'),TO_DATE('2020-07-13', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007050005','2001220001',TO_DATE('2020-07-08', 'YYYY-MM-DD'),TO_DATE('2020-07-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007050006','2001180002',TO_DATE('2020-07-09', 'YYYY-MM-DD'),TO_DATE('2020-07-16', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007080001','2001160008',TO_DATE('2020-07-11', 'YYYY-MM-DD'),TO_DATE('2020-07-16', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007080002','2001220008',TO_DATE('2020-07-11', 'YYYY-MM-DD'),TO_DATE('2020-07-17', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007080003','2001160004',TO_DATE('2020-07-10', 'YYYY-MM-DD'),TO_DATE('2020-07-16', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007100001','2002010017',TO_DATE('2020-07-10', 'YYYY-MM-DD'),TO_DATE('2020-07-16', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007100002','2001020007',TO_DATE('2020-07-12', 'YYYY-MM-DD'),TO_DATE('2020-07-15', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007110001','2001070015',TO_DATE('2020-07-15', 'YYYY-MM-DD'),TO_DATE('2020-07-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007110002','2001070013',TO_DATE('2020-07-12', 'YYYY-MM-DD'),TO_DATE('2020-07-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007110003','2001200001',TO_DATE('2020-07-14', 'YYYY-MM-DD'),TO_DATE('2020-07-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007110004','2001220006',TO_DATE('2020-07-13', 'YYYY-MM-DD'),TO_DATE('2020-07-15', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007110005','2001220002',TO_DATE('2020-07-15', 'YYYY-MM-DD'),TO_DATE('2020-07-17', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007110006','2001100003',TO_DATE('2020-07-12', 'YYYY-MM-DD'),TO_DATE('2020-07-17', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007110007','2002010015',TO_DATE('2020-07-12', 'YYYY-MM-DD'),TO_DATE('2020-07-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007120001','2001070015',TO_DATE('2020-07-12', 'YYYY-MM-DD'),TO_DATE('2020-07-16', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007120002','2002060001',TO_DATE('2020-07-15', 'YYYY-MM-DD'),TO_DATE('2020-07-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007120003','2001070005',TO_DATE('2020-07-16', 'YYYY-MM-DD'),TO_DATE('2020-07-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007120004','2002010009',TO_DATE('2020-07-13', 'YYYY-MM-DD'),TO_DATE('2020-07-17', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007120005','2001160005',TO_DATE('2020-07-12', 'YYYY-MM-DD'),TO_DATE('2020-07-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150001','2001050003',TO_DATE('2020-07-15', 'YYYY-MM-DD'),TO_DATE('2020-07-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150002','2001020003',TO_DATE('2020-07-18', 'YYYY-MM-DD'),TO_DATE('2020-07-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150003','2001200001',TO_DATE('2020-07-15', 'YYYY-MM-DD'),TO_DATE('2020-07-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150004','2002060001',TO_DATE('2020-07-18', 'YYYY-MM-DD'),TO_DATE('2020-07-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150005','2002010022',TO_DATE('2020-07-19', 'YYYY-MM-DD'),TO_DATE('2020-07-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150006','2001050002',TO_DATE('2020-07-19', 'YYYY-MM-DD'),TO_DATE('2020-07-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150007','2001180002',TO_DATE('2020-07-19', 'YYYY-MM-DD'),TO_DATE('2020-07-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150008','2001020007',TO_DATE('2020-07-16', 'YYYY-MM-DD'),TO_DATE('2020-07-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150009','2001100007',TO_DATE('2020-07-18', 'YYYY-MM-DD'),TO_DATE('2020-07-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150010','2002010001',TO_DATE('2020-07-19', 'YYYY-MM-DD'),TO_DATE('2020-07-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150011','2001140002',TO_DATE('2020-07-16', 'YYYY-MM-DD'),TO_DATE('2020-07-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150012','2001020002',TO_DATE('2020-07-15', 'YYYY-MM-DD'),TO_DATE('2020-07-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007150013','2001220006',TO_DATE('2020-07-15', 'YYYY-MM-DD'),TO_DATE('2020-07-17', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160001','2001160001',TO_DATE('2020-07-17', 'YYYY-MM-DD'),TO_DATE('2020-07-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160002','2002010019',TO_DATE('2020-07-20', 'YYYY-MM-DD'),TO_DATE('2020-07-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160003','2001160007',TO_DATE('2020-07-20', 'YYYY-MM-DD'),TO_DATE('2020-07-27', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160004','2001070016',TO_DATE('2020-07-18', 'YYYY-MM-DD'),TO_DATE('2020-07-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160005','2002010002',TO_DATE('2020-07-17', 'YYYY-MM-DD'),TO_DATE('2020-07-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160006','2001220008',TO_DATE('2020-07-17', 'YYYY-MM-DD'),TO_DATE('2020-07-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160007','2001220001',TO_DATE('2020-07-19', 'YYYY-MM-DD'),TO_DATE('2020-07-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160008','2001050004',TO_DATE('2020-07-19', 'YYYY-MM-DD'),TO_DATE('2020-07-24', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160009','2002010011',TO_DATE('2020-07-16', 'YYYY-MM-DD'),TO_DATE('2020-07-18', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160010','2001050001',TO_DATE('2020-07-17', 'YYYY-MM-DD'),TO_DATE('2020-07-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160011','2001220004',TO_DATE('2020-07-18', 'YYYY-MM-DD'),TO_DATE('2020-07-23', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160012','2001220009',TO_DATE('2020-07-19', 'YYYY-MM-DD'),TO_DATE('2020-07-26', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160013','2001050001',TO_DATE('2020-07-19', 'YYYY-MM-DD'),TO_DATE('2020-07-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160014','2001180003',TO_DATE('2020-07-18', 'YYYY-MM-DD'),TO_DATE('2020-07-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160015','2001220003',TO_DATE('2020-07-17', 'YYYY-MM-DD'),TO_DATE('2020-07-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160016','2002010019',TO_DATE('2020-07-19', 'YYYY-MM-DD'),TO_DATE('2020-07-26', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160017','2001020002',TO_DATE('2020-07-19', 'YYYY-MM-DD'),TO_DATE('2020-07-25', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007160018','2002010001',TO_DATE('2020-07-17', 'YYYY-MM-DD'),TO_DATE('2020-07-22', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007170001','2001070013',TO_DATE('2020-07-17', 'YYYY-MM-DD'),TO_DATE('2020-07-20', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007170002','2001140001',TO_DATE('2020-07-21', 'YYYY-MM-DD'),TO_DATE('2020-07-27', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007170003','2001020008',TO_DATE('2020-07-18', 'YYYY-MM-DD'),TO_DATE('2020-07-21', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007180001','2001010004',TO_DATE('2020-07-21', 'YYYY-MM-DD'),TO_DATE('2020-07-27', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007180002','2001100007',TO_DATE('2020-07-21', 'YYYY-MM-DD'),TO_DATE('2020-07-28', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2007180003','2001020003',TO_DATE('2020-07-22', 'YYYY-MM-DD'),TO_DATE('2020-07-28', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008010001','2001020001',TO_DATE('2020-08-01', 'YYYY-MM-DD'),TO_DATE('2020-08-05', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020001','2001200005',TO_DATE('2020-08-06', 'YYYY-MM-DD'),TO_DATE('2020-08-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020002','2002040001',TO_DATE('2020-08-05', 'YYYY-MM-DD'),TO_DATE('2020-08-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020003','2002010017',TO_DATE('2020-08-02', 'YYYY-MM-DD'),TO_DATE('2020-08-08', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020004','2002010004',TO_DATE('2020-08-04', 'YYYY-MM-DD'),TO_DATE('2020-08-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020005','2002010002',TO_DATE('2020-08-05', 'YYYY-MM-DD'),TO_DATE('2020-08-07', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020006','2002010019',TO_DATE('2020-08-04', 'YYYY-MM-DD'),TO_DATE('2020-08-11', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020007','2001180002',TO_DATE('2020-08-02', 'YYYY-MM-DD'),TO_DATE('2020-08-06', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020008','2001120002',TO_DATE('2020-08-03', 'YYYY-MM-DD'),TO_DATE('2020-08-05', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020009','2002010018',TO_DATE('2020-08-05', 'YYYY-MM-DD'),TO_DATE('2020-08-12', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020010','2001180004',TO_DATE('2020-08-02', 'YYYY-MM-DD'),TO_DATE('2020-08-05', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008020011','2001220002',TO_DATE('2020-08-02', 'YYYY-MM-DD'),TO_DATE('2020-08-05', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008050001','2002010004',TO_DATE('2020-08-06', 'YYYY-MM-DD'),TO_DATE('2020-08-08', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008050002','2002010020',TO_DATE('2020-08-05', 'YYYY-MM-DD'),TO_DATE('2020-08-08', 'YYYY-MM-DD'));
INSERT INTO FacilityReserved(FacilityReservedID,CustID,ReservedStartDate,ReservedEndDate) VALUES ('2008050003','2001020005',TO_DATE('2020-08-09', 'YYYY-MM-DD'),TO_DATE('2020-08-12', 'YYYY-MM-DD'));
